num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
2,Internet,RoundTrip,26,5,5,Tue,ICNPEN,0,0,0,6.62,0
5,Internet,RoundTrip,21,5,17,Wed,ICNPEN,1,1,1,6.62,1
2,Internet,RoundTrip,32,5,6,Tue,ICNPEN,1,0,0,6.62,0
1,Internet,RoundTrip,38,5,9,Thu,ICNPEN,1,1,0,6.62,1
2,Internet,RoundTrip,4,5,7,Wed,ICNPEN,1,0,1,6.62,0
2,Internet,RoundTrip,125,5,17,Mon,ICNPEN,1,0,1,6.62,1
1,Mobile,RoundTrip,20,5,12,Thu,ICNPEN,1,0,1,6.62,0
1,Mobile,RoundTrip,229,5,10,Sat,ICNPEN,0,1,1,6.62,1
2,Mobile,RoundTrip,26,5,15,Thu,ICNPEN,1,0,0,6.62,0
2,Internet,RoundTrip,12,5,2,Sat,ICNPEN,1,0,0,6.62,0
1,Internet,RoundTrip,4,5,2,Thu,ICNPEN,1,1,1,6.62,0
1,Internet,RoundTrip,20,5,7,Tue,ICNPEN,1,0,1,6.62,1
2,Internet,RoundTrip,17,5,1,Tue,ICNPEN,1,0,1,6.62,1
2,Internet,RoundTrip,85,5,11,Mon,ICNPEN,1,0,1,6.62,0
1,Mobile,RoundTrip,35,5,16,Fri,ICNPEN,1,1,1,6.62,0
1,Internet,RoundTrip,0,5,2,Thu,ICNPEN,0,0,0,6.62,0
3,Mobile,RoundTrip,33,5,4,Fri,ICNPEN,1,1,1,6.62,1
1,Internet,RoundTrip,93,5,13,Tue,ICNPEN,0,0,1,6.62,0
1,Internet,RoundTrip,79,5,14,Tue,ICNPEN,1,0,0,6.62,0
3,Mobile,RoundTrip,15,5,0,Thu,ICNPEN,1,1,1,6.62,0
1,Internet,RoundTrip,27,5,16,Fri,ICNPEN,1,1,1,6.62,0
5,Internet,RoundTrip,27,5,15,Fri,ICNPEN,1,1,1,6.62,0
6,Internet,RoundTrip,254,5,2,Mon,ICNPEN,1,0,1,6.62,1
1,Mobile,RoundTrip,36,5,19,Fri,ICNPEN,1,0,0,6.62,0
1,Internet,RoundTrip,20,5,16,Tue,ICNPEN,0,0,0,6.62,0
2,Internet,RoundTrip,21,5,11,Tue,ICNPEN,1,0,1,6.62,1
1,Internet,RoundTrip,19,5,16,Sat,ICNPEN,1,0,1,6.62,1
2,Internet,RoundTrip,14,5,6,Fri,ICNPEN,1,1,1,6.62,1
1,Internet,RoundTrip,39,5,4,Sun,ICNPEN,0,1,1,6.62,0
1,Internet,RoundTrip,65,5,2,Wed,ICNPEN,1,1,1,6.62,1
1,Internet,RoundTrip,271,5,6,Wed,ICNSBW,0,1,0,6.62,0
4,Internet,RoundTrip,148,5,9,Tue,ICNSBW,1,0,1,6.62,0
1,Mobile,RoundTrip,51,5,6,Sun,ICNSBW,0,0,1,6.62,0
2,Internet,RoundTrip,75,5,3,Tue,ICNSBW,1,1,0,6.62,0
1,Internet,RoundTrip,67,5,0,Thu,ICNSBW,1,1,1,6.62,1
2,Internet,RoundTrip,477,5,2,Thu,ICNSBW,0,0,0,6.62,0
1,Internet,RoundTrip,21,5,2,Mon,ICNSBW,0,0,0,6.62,0
2,Internet,RoundTrip,271,5,9,Wed,ICNSBW,1,1,0,6.62,0
1,Mobile,RoundTrip,37,5,6,Sun,ICNSBW,1,0,0,6.62,0
1,Internet,RoundTrip,75,5,2,Tue,ICNSBW,1,1,0,6.62,0
1,Internet,RoundTrip,36,5,5,Sun,ICNSBW,1,1,0,6.62,0
1,Internet,RoundTrip,115,5,10,Mon,ICNSBW,1,1,1,6.62,0
1,Internet,RoundTrip,387,5,5,Wed,ICNSBW,0,0,0,6.62,0
1,Internet,RoundTrip,147,5,1,Wed,ICNSBW,1,0,1,6.62,0
1,Internet,RoundTrip,148,5,9,Tue,ICNSBW,1,0,1,6.62,0
5,Internet,RoundTrip,148,5,9,Tue,ICNSBW,1,0,1,6.62,0
6,Internet,RoundTrip,271,5,3,Wed,ICNSBW,1,1,0,6.62,0
5,Internet,RoundTrip,35,5,6,Fri,ICNSBW,1,1,0,6.62,0
3,Internet,RoundTrip,171,5,6,Thu,ICNSBW,1,1,1,6.62,0
2,Internet,RoundTrip,9,5,9,Sat,ICNSBW,1,1,0,6.62,0
1,Mobile,RoundTrip,81,5,11,Sun,ICNSIN,0,0,0,6.62,0
5,Internet,RoundTrip,336,5,7,Mon,ICNSIN,0,0,0,6.62,0
2,Internet,RoundTrip,156,5,6,Mon,ICNSIN,0,0,0,6.62,0
1,Internet,RoundTrip,65,5,9,Fri,ICNSIN,1,0,1,6.62,1
2,Internet,RoundTrip,45,5,12,Thu,ICNSIN,1,0,0,6.62,0
2,Mobile,RoundTrip,8,5,1,Thu,ICNTGG,1,0,1,6.62,0
1,Internet,RoundTrip,27,5,16,Sat,ICNTGG,1,0,1,6.62,0
2,Internet,RoundTrip,6,5,13,Thu,JHBKIX,1,1,0,7,1
3,Internet,RoundTrip,31,5,16,Wed,JHBKIX,1,1,1,7,1
3,Internet,RoundTrip,19,5,15,Tue,JHBKIX,1,0,0,7,1
2,Internet,RoundTrip,135,5,11,Sun,JHBKIX,0,0,1,7,1
2,Mobile,RoundTrip,77,5,14,Mon,JHBKIX,1,1,0,7,0
4,Internet,RoundTrip,15,5,4,Sat,JHBKIX,1,0,1,7,1
3,Internet,RoundTrip,104,5,15,Thu,JHBKIX,0,0,0,7,0
1,Mobile,RoundTrip,51,5,15,Mon,JHBKIX,1,1,1,7,0
1,Internet,RoundTrip,45,5,8,Sun,JHBKIX,1,1,1,7,1
4,Internet,RoundTrip,24,5,17,Mon,JHBMEL,1,1,1,8.83,0
4,Internet,RoundTrip,138,5,9,Fri,JHBMEL,1,1,1,8.83,1
2,Internet,RoundTrip,0,5,14,Wed,JHBMEL,0,1,0,8.83,1
1,Internet,RoundTrip,422,5,1,Mon,JHBMEL,0,0,0,8.83,0
2,Internet,RoundTrip,422,5,1,Mon,JHBMEL,0,0,0,8.83,0
3,Internet,RoundTrip,286,5,4,Sun,JHBMEL,1,1,1,8.83,0
1,Internet,RoundTrip,57,5,11,Sat,JHBMEL,0,0,0,8.83,1
1,Mobile,RoundTrip,43,5,23,Sat,JHBMEL,1,0,0,8.83,0
1,Internet,RoundTrip,17,5,12,Thu,JHBMEL,1,0,1,8.83,0
3,Internet,RoundTrip,261,5,9,Tue,JHBMEL,1,1,1,8.83,0
2,Internet,RoundTrip,138,5,9,Fri,JHBMEL,1,1,1,8.83,1
5,Internet,RoundTrip,2,5,11,Tue,JHBMRU,1,1,1,7.42,0
1,Internet,RoundTrip,2,5,1,Thu,JHBPEK,1,0,1,6.42,0
1,Internet,RoundTrip,289,5,17,Mon,JHBPEK,1,0,1,6.42,0
1,Internet,RoundTrip,1,5,9,Thu,JHBPEK,1,0,0,6.42,0
2,Internet,RoundTrip,87,5,11,Tue,JHBPEK,0,0,0,6.42,0
1,Mobile,RoundTrip,123,5,12,Sun,JHBPEK,1,0,1,6.42,1
4,Internet,RoundTrip,28,5,5,Sun,JHBPUS,1,1,1,6.33,0
1,Internet,RoundTrip,81,5,4,Fri,JHBPUS,1,1,1,6.33,1
4,Internet,RoundTrip,167,5,4,Wed,JHBPVG,1,0,0,5.33,1
4,Internet,RoundTrip,74,5,15,Wed,JHBPVG,1,0,0,5.33,1
2,Internet,RoundTrip,19,5,7,Fri,JHBPVG,1,1,1,5.33,1
1,Internet,RoundTrip,82,5,15,Sat,JHBPVG,0,0,0,5.33,0
3,Internet,RoundTrip,217,5,23,Sat,JHBPVG,1,1,1,5.33,0
2,Mobile,RoundTrip,61,5,23,Wed,JHBSYD,1,1,1,8.58,1
2,Mobile,RoundTrip,53,5,4,Sun,JHBSYD,1,0,0,8.58,0
1,Internet,RoundTrip,53,5,16,Thu,JHBSYD,1,1,1,8.58,1
1,Internet,RoundTrip,32,5,2,Thu,JHBSYD,1,0,0,8.58,1
2,Internet,RoundTrip,242,5,5,Sun,JHBTPE,1,0,0,4.67,1
2,Internet,RoundTrip,93,5,2,Wed,JHBTPE,1,0,0,4.67,1
5,Internet,RoundTrip,98,5,13,Wed,JHBTPE,1,1,0,4.67,0
2,Internet,RoundTrip,38,5,8,Sun,JHBTPE,1,0,0,4.67,0
1,Internet,RoundTrip,1,5,10,Tue,JHBTPE,1,0,0,4.67,0
1,Internet,RoundTrip,60,5,7,Sat,JHBTPE,1,0,0,4.67,1
4,Mobile,RoundTrip,77,5,7,Fri,JHBTPE,1,1,1,4.67,0
2,Internet,RoundTrip,323,5,11,Mon,JHBTPE,1,0,1,4.67,1
2,Internet,RoundTrip,323,5,11,Mon,JHBTPE,1,0,1,4.67,1
2,Internet,RoundTrip,323,5,11,Mon,JHBTPE,1,0,1,4.67,1
7,Internet,RoundTrip,120,5,15,Sat,JHBTPE,1,1,1,4.67,0
5,Internet,RoundTrip,78,5,3,Tue,JHBTPE,1,0,1,4.67,1
4,Internet,RoundTrip,364,5,16,Wed,JHBTPE,1,1,0,4.67,1
1,Internet,RoundTrip,235,5,14,Tue,JHBTPE,0,0,0,4.67,0
4,Internet,RoundTrip,63,5,2,Thu,JHBTPE,1,1,1,4.67,1
2,Internet,RoundTrip,238,5,2,Sat,JHBTPE,0,0,0,4.67,0
2,Internet,RoundTrip,364,5,15,Sun,JHBTPE,1,0,0,4.67,0
2,Internet,RoundTrip,263,5,2,Wed,JHBTPE,1,1,1,4.67,0
2,Internet,RoundTrip,19,5,3,Sun,JHBTPE,1,0,0,4.67,1
1,Internet,RoundTrip,87,5,13,Sun,JHBTPE,0,0,0,4.67,0
1,Internet,RoundTrip,239,5,16,Fri,JHBTPE,0,0,0,4.67,0
2,Internet,RoundTrip,105,5,16,Thu,JHBTPE,1,1,0,4.67,1
2,Mobile,RoundTrip,20,5,4,Sun,JHBTPE,1,1,1,4.67,0
1,Internet,RoundTrip,80,5,18,Sat,JHBTPE,1,0,1,4.67,0
2,Internet,RoundTrip,140,5,12,Wed,JHBTPE,0,1,1,4.67,0
1,Internet,RoundTrip,140,5,12,Wed,JHBTPE,0,1,1,4.67,0
1,Mobile,RoundTrip,13,5,2,Fri,JHBWUH,0,0,0,5.13,0
2,Internet,RoundTrip,3,5,2,Fri,JHBWUH,1,0,1,5.13,0
1,Mobile,RoundTrip,108,5,15,Sat,KBRKIX,1,1,0,7,0
1,Internet,RoundTrip,25,5,7,Tue,KBRKIX,1,1,1,7,1
1,Internet,RoundTrip,163,5,16,Thu,KBRKIX,1,0,0,7,1
1,Mobile,RoundTrip,16,5,12,Thu,KBRKIX,0,0,0,7,1
1,Internet,RoundTrip,22,5,23,Tue,KBRKIX,1,1,0,7,0
1,Internet,RoundTrip,44,5,11,Fri,KBRMEL,1,0,0,8.83,1
2,Mobile,RoundTrip,63,5,1,Thu,KBRPER,1,0,1,5.62,0
1,Mobile,RoundTrip,113,5,8,Wed,KBRPER,1,0,0,5.62,0
4,Internet,RoundTrip,177,5,2,Tue,KBRPER,1,0,0,5.62,0
2,Internet,RoundTrip,23,5,9,Sun,KBRPUS,0,0,0,6.33,1
1,Internet,RoundTrip,238,5,9,Wed,KBRTPE,1,0,1,4.67,1
2,Internet,RoundTrip,91,5,13,Wed,KBRTPE,1,0,1,4.67,1
5,Internet,RoundTrip,240,5,6,Mon,KBRTPE,1,1,1,4.67,1
2,Internet,RoundTrip,55,5,23,Sat,KBVPER,1,0,0,5.62,0
2,Internet,RoundTrip,30,5,12,Sun,KCHKIX,1,1,1,7,0
1,Internet,RoundTrip,1,5,7,Tue,KCHKIX,1,1,0,7,1
9,Internet,RoundTrip,284,5,11,Thu,KCHKIX,0,0,0,7,0
4,Internet,RoundTrip,34,5,15,Fri,KCHKIX,1,1,0,7,0
8,Internet,RoundTrip,93,5,7,Mon,KCHKIX,1,1,0,7,1
3,Mobile,RoundTrip,148,5,5,Sat,KCHMEL,1,0,0,8.83,0
4,Internet,RoundTrip,11,5,9,Mon,KCHMEL,1,1,1,8.83,1
2,Mobile,RoundTrip,101,5,13,Mon,KCHMEL,1,1,1,8.83,1
2,Internet,RoundTrip,321,5,5,Sun,KCHMEL,1,0,0,8.83,1
3,Internet,RoundTrip,120,5,12,Thu,KCHMEL,1,0,0,8.83,1
1,Internet,RoundTrip,1,5,13,Tue,KCHMEL,0,1,0,8.83,0
1,Internet,RoundTrip,2,5,13,Sun,KCHMEL,1,1,0,8.83,0
2,Internet,RoundTrip,38,5,3,Sat,KCHMEL,0,0,0,8.83,1
1,Internet,RoundTrip,433,5,2,Mon,KCHMEL,1,1,1,8.83,0
1,Internet,RoundTrip,23,5,12,Mon,KCHMEL,1,1,1,8.83,0
5,Internet,RoundTrip,140,5,23,Wed,KCHOOL,1,1,1,8.83,0
2,Internet,RoundTrip,27,5,5,Mon,KCHOOL,1,1,1,8.83,0
1,Internet,RoundTrip,232,5,7,Tue,KCHOOL,1,0,1,8.83,0
4,Internet,RoundTrip,126,5,7,Sat,KCHOOL,1,0,1,8.83,0
2,Internet,RoundTrip,350,5,7,Wed,KCHOOL,1,1,0,8.83,1
5,Internet,RoundTrip,140,5,12,Wed,KCHOOL,1,0,1,8.83,0
2,Internet,RoundTrip,16,5,0,Sun,KCHOOL,1,0,0,8.83,1
1,Internet,RoundTrip,5,5,6,Thu,KCHOOL,1,1,1,8.83,0
1,Internet,RoundTrip,14,5,11,Mon,KCHOOL,1,1,0,8.83,1
4,Internet,RoundTrip,140,5,10,Wed,KCHOOL,1,0,1,8.83,0
2,Internet,RoundTrip,238,5,11,Fri,KCHPEK,0,0,0,6.42,0
1,Internet,RoundTrip,14,5,5,Wed,KCHPEK,0,1,0,6.42,1
1,Mobile,RoundTrip,323,5,14,Tue,KCHPEK,0,0,0,6.42,0
2,Internet,RoundTrip,22,5,8,Tue,KCHPEK,1,1,0,6.42,1
1,Mobile,RoundTrip,39,5,3,Fri,KCHPEK,0,0,0,6.42,0
1,Internet,RoundTrip,412,5,9,Sun,KCHPEK,0,0,0,6.42,0
2,Internet,RoundTrip,113,5,6,Mon,KCHPEK,1,1,1,6.42,0
2,Internet,RoundTrip,173,5,2,Fri,KCHPER,1,0,0,5.62,0
2,Internet,RoundTrip,38,5,7,Thu,KCHPER,1,1,0,5.62,1
1,Internet,RoundTrip,41,5,7,Wed,KCHPER,1,1,1,5.62,1
3,Internet,RoundTrip,6,5,11,Mon,KCHPER,0,0,1,5.62,1
1,Internet,RoundTrip,90,5,8,Wed,KCHPER,0,0,0,5.62,1
1,Internet,RoundTrip,4,5,12,Fri,KCHPER,1,0,0,5.62,0
1,Mobile,RoundTrip,52,5,15,Sun,KCHPER,1,0,0,5.62,1
5,Internet,RoundTrip,283,5,14,Fri,KCHPER,1,0,0,5.62,1
1,Internet,RoundTrip,34,5,1,Tue,KCHPER,0,0,0,5.62,0
4,Internet,RoundTrip,21,5,6,Thu,KCHPER,0,0,0,5.62,1
1,Internet,RoundTrip,41,5,18,Thu,KCHPER,1,1,1,5.62,0
1,Internet,RoundTrip,182,5,14,Tue,KCHPER,1,0,1,5.62,0
4,Internet,RoundTrip,14,5,8,Thu,KCHPER,1,0,1,5.62,0
1,Internet,RoundTrip,274,5,6,Tue,KCHPER,1,0,0,5.62,1
1,Internet,RoundTrip,47,5,5,Sat,KCHPER,0,1,0,5.62,1
2,Internet,RoundTrip,19,5,14,Thu,KCHPER,1,0,0,5.62,0
4,Internet,RoundTrip,169,5,14,Sun,KCHPER,0,1,0,5.62,0
3,Internet,RoundTrip,206,5,6,Mon,KCHPER,1,0,0,5.62,0
1,Internet,RoundTrip,72,5,11,Thu,KCHPER,0,0,0,5.62,0
2,Internet,RoundTrip,29,5,3,Tue,KCHPER,1,1,1,5.62,0
5,Internet,RoundTrip,11,5,5,Sun,KCHPER,1,0,0,5.62,0
1,Internet,RoundTrip,419,5,9,Sat,KCHPER,1,0,1,5.62,0
2,Internet,RoundTrip,3,5,5,Mon,KCHPER,0,0,0,5.62,0
1,Internet,RoundTrip,90,5,8,Wed,KCHPER,0,0,0,5.62,1
1,Internet,RoundTrip,12,5,1,Thu,KCHPER,1,0,0,5.62,0
8,Internet,RoundTrip,36,5,6,Mon,KCHPER,1,1,0,5.62,1
2,Internet,RoundTrip,24,5,9,Fri,KCHPER,1,1,0,5.62,0
2,Internet,RoundTrip,63,5,2,Mon,KCHPER,1,0,0,5.62,1
4,Mobile,RoundTrip,184,5,16,Sat,KCHPER,1,1,0,5.62,0
2,Internet,RoundTrip,93,5,1,Tue,KCHPER,1,1,0,5.62,1
2,Internet,RoundTrip,28,5,2,Wed,KCHPER,1,1,0,5.62,0
4,Internet,RoundTrip,19,5,10,Mon,KCHPER,1,1,0,5.62,1
2,Internet,RoundTrip,129,5,13,Fri,KCHPER,1,1,0,5.62,0
2,Internet,RoundTrip,81,5,5,Fri,KCHPUS,1,1,1,6.33,1
1,Internet,RoundTrip,104,5,15,Thu,KCHPUS,1,0,1,6.33,1
4,Internet,RoundTrip,386,5,3,Sat,KCHPUS,1,0,0,6.33,0
1,Mobile,RoundTrip,16,5,23,Fri,KCHPUS,1,0,1,6.33,0
1,Internet,RoundTrip,12,5,8,Mon,KCHPVG,1,1,0,5.33,0
2,Internet,RoundTrip,1,5,23,Sun,KCHPVG,1,0,0,5.33,0
2,Mobile,RoundTrip,34,5,4,Sun,KCHPVG,1,1,0,5.33,1
1,Internet,RoundTrip,172,5,6,Thu,KCHPVG,0,1,1,5.33,1
3,Internet,RoundTrip,353,5,1,Sun,KCHPVG,0,0,0,5.33,0
1,Internet,RoundTrip,24,5,7,Thu,KCHPVG,1,1,0,5.33,1
2,Internet,RoundTrip,21,5,14,Tue,KCHPVG,1,0,0,5.33,1
2,Internet,RoundTrip,78,5,13,Wed,KCHPVG,1,0,0,5.33,0
2,Internet,RoundTrip,186,5,14,Mon,KCHPVG,1,0,0,5.33,0
1,Mobile,RoundTrip,102,5,14,Mon,KCHPVG,1,0,0,5.33,0
1,Internet,RoundTrip,269,5,6,Sat,KCHSYD,1,1,1,8.58,1
1,Internet,RoundTrip,171,5,14,Sun,KCHSYD,1,0,1,8.58,1
1,Internet,RoundTrip,87,5,7,Fri,KCHSYD,1,0,0,8.58,0
2,Internet,RoundTrip,65,5,6,Thu,KCHTPE,1,0,0,4.67,0
2,Internet,RoundTrip,24,5,17,Mon,KCHTPE,1,1,1,4.67,0
1,Mobile,RoundTrip,14,5,15,Fri,KCHTPE,0,0,1,4.67,0
1,Internet,RoundTrip,1,5,6,Tue,KCHTPE,0,0,0,4.67,0
2,Internet,RoundTrip,42,5,8,Tue,KCHTPE,1,1,0,4.67,0
2,Internet,RoundTrip,41,5,15,Sun,KCHTPE,0,0,1,4.67,0
2,Internet,RoundTrip,50,5,15,Sat,KCHTPE,1,0,0,4.67,0
2,Internet,RoundTrip,154,5,9,Tue,KCHTPE,0,0,1,4.67,0
1,Mobile,RoundTrip,45,5,10,Sat,KCHTPE,1,1,1,4.67,0
1,Internet,RoundTrip,307,5,5,Sun,KCHTPE,1,1,0,4.67,1
2,Mobile,RoundTrip,228,5,1,Tue,KCHTPE,1,1,1,4.67,0
4,Internet,RoundTrip,416,5,4,Mon,KCHTPE,1,0,1,4.67,0
1,Internet,RoundTrip,381,5,14,Mon,KCHWUH,1,1,1,5.13,0
1,Internet,RoundTrip,14,5,3,Sat,KCHWUH,1,0,0,5.13,1
2,Mobile,RoundTrip,62,5,9,Thu,KCHXIY,0,0,1,5,0
2,Mobile,RoundTrip,57,5,0,Thu,KCHXIY,1,0,1,5,1
2,Internet,RoundTrip,232,5,14,Tue,KIXLBU,1,1,0,7,0
2,Mobile,RoundTrip,32,5,13,Mon,KIXMYY,0,0,0,7,1
1,Internet,RoundTrip,229,5,23,Sun,KIXMYY,1,1,0,7,1
1,Internet,RoundTrip,226,5,23,Wed,KIXMYY,1,1,0,7,1
1,Internet,RoundTrip,69,5,2,Fri,KIXMYY,0,1,0,7,0
1,Internet,RoundTrip,21,5,6,Tue,KIXPEN,1,0,0,7,1
1,Internet,RoundTrip,20,5,3,Mon,KIXPEN,1,1,1,7,1
1,Internet,RoundTrip,215,5,22,Fri,KIXPEN,1,0,0,7,1
1,Internet,RoundTrip,200,5,7,Sat,KIXPEN,0,0,1,7,0
3,Internet,RoundTrip,65,5,12,Wed,KIXPEN,1,0,0,7,0
1,Internet,RoundTrip,100,5,14,Mon,KIXPEN,1,0,0,7,1
2,Internet,RoundTrip,322,5,0,Mon,KIXPEN,1,1,1,7,0
1,Internet,RoundTrip,46,5,15,Thu,KIXPEN,1,1,1,7,1
1,Internet,RoundTrip,2,5,7,Thu,KIXPEN,1,0,1,7,0
4,Internet,RoundTrip,39,5,9,Wed,KIXPEN,1,0,1,7,1
2,Internet,RoundTrip,133,5,0,Mon,KIXPEN,0,0,0,7,1
2,Internet,RoundTrip,6,5,8,Tue,KIXPEN,0,1,0,7,1
3,Internet,RoundTrip,111,5,6,Thu,KIXPEN,1,0,1,7,1
2,Internet,RoundTrip,40,5,13,Thu,KIXPEN,1,0,0,7,1
2,Mobile,RoundTrip,58,5,3,Sat,KIXPEN,1,1,1,7,0
1,Internet,RoundTrip,107,5,16,Mon,KIXPEN,1,1,0,7,1
3,Internet,RoundTrip,223,5,22,Sun,KIXPEN,1,0,1,7,0
1,Internet,RoundTrip,23,5,16,Mon,KIXPEN,0,1,1,7,1
1,Internet,RoundTrip,101,5,2,Mon,KIXPEN,0,0,0,7,0
2,Internet,RoundTrip,262,5,15,Mon,KIXPEN,1,0,1,7,1
4,Internet,RoundTrip,32,5,14,Mon,KIXPEN,1,1,0,7,0
1,Internet,RoundTrip,53,5,13,Sat,KIXSBW,0,0,1,7,0
2,Internet,RoundTrip,254,5,2,Mon,KIXSBW,1,0,0,7,0
1,Internet,RoundTrip,254,5,1,Mon,KIXSBW,1,0,0,7,0
1,Internet,RoundTrip,12,5,4,Wed,KIXSBW,1,1,0,7,0
1,Internet,RoundTrip,226,5,13,Mon,KIXSIN,0,0,0,7,0
1,Mobile,RoundTrip,0,5,5,Sun,KIXSIN,1,0,0,7,0
1,Internet,RoundTrip,39,5,16,Sat,KIXSIN,1,0,0,7,1
1,Internet,RoundTrip,35,5,12,Mon,KIXTGG,1,0,0,7,1
2,Internet,RoundTrip,132,5,5,Sun,KIXTWU,1,1,0,7,0
3,Internet,RoundTrip,199,5,15,Sun,LBUPER,1,1,1,5.62,0
1,Internet,RoundTrip,42,5,6,Thu,LBUPER,0,0,1,5.62,0
2,Internet,RoundTrip,39,5,15,Mon,LGKPER,1,0,0,5.62,0
1,Internet,RoundTrip,106,5,10,Sat,LGKPVG,0,0,0,5.33,1
2,Internet,RoundTrip,21,5,13,Sat,LGKTPE,0,0,0,4.67,0
1,Internet,RoundTrip,51,5,8,Tue,MELMYY,0,0,1,8.83,0
2,Internet,RoundTrip,24,5,0,Thu,MELMYY,1,0,0,8.83,0
1,Internet,RoundTrip,98,5,0,Thu,MELMYY,1,1,0,8.83,1
2,Internet,RoundTrip,116,5,5,Sun,MELMYY,1,0,0,8.83,1
2,Internet,RoundTrip,53,5,2,Fri,MELMYY,1,1,1,8.83,0
1,Internet,RoundTrip,84,5,8,Sun,MELPEN,1,0,1,8.83,1
1,Internet,RoundTrip,219,5,2,Mon,MELPEN,0,0,0,8.83,1
1,Internet,RoundTrip,37,5,10,Tue,MELPEN,1,0,0,8.83,0
1,Internet,RoundTrip,7,5,12,Sun,MELPEN,1,0,1,8.83,0
1,Internet,RoundTrip,2,5,5,Thu,MELPEN,1,0,1,8.83,0
2,Internet,RoundTrip,23,5,7,Thu,MELPEN,1,0,0,8.83,1
1,Internet,RoundTrip,21,5,13,Thu,MELPEN,1,0,0,8.83,0
1,Mobile,RoundTrip,25,5,7,Fri,MELPEN,1,0,0,8.83,0
2,Internet,RoundTrip,175,5,15,Wed,MELPEN,1,0,0,8.83,0
1,Mobile,RoundTrip,25,5,2,Fri,MELPEN,1,0,0,8.83,0
2,Internet,RoundTrip,138,5,11,Wed,MELPEN,1,1,0,8.83,1
1,Internet,RoundTrip,25,5,7,Thu,MELPEN,0,0,0,8.83,0
3,Internet,RoundTrip,101,5,6,Tue,MELPEN,1,0,1,8.83,0
1,Internet,RoundTrip,13,5,7,Tue,MELPEN,1,0,0,8.83,0
2,Internet,RoundTrip,249,5,9,Fri,MELPEN,1,0,1,8.83,0
1,Internet,RoundTrip,17,5,10,Tue,MELPEN,1,1,1,8.83,0
1,Mobile,RoundTrip,26,5,4,Wed,MELPEN,1,0,0,8.83,1
2,Mobile,RoundTrip,28,5,6,Mon,MELPEN,0,1,1,8.83,1
1,Mobile,RoundTrip,14,5,14,Sun,MELPEN,0,0,1,8.83,0
2,Mobile,RoundTrip,6,5,19,Tue,MELPEN,1,0,1,8.83,1
1,Internet,RoundTrip,39,5,10,Thu,MELPEN,1,0,0,8.83,0
1,Internet,RoundTrip,38,5,7,Mon,MELPEN,1,1,1,8.83,0
1,Internet,RoundTrip,44,5,13,Tue,MELPEN,1,1,0,8.83,0
6,Internet,RoundTrip,136,5,10,Tue,MELPEN,1,0,1,8.83,0
1,Internet,RoundTrip,39,5,15,Sat,MELPEN,1,0,1,8.83,0
1,Internet,RoundTrip,104,5,11,Sun,MELPEN,1,1,1,8.83,0
1,Internet,RoundTrip,81,5,17,Sat,MELPEN,1,0,1,8.83,0
2,Internet,RoundTrip,100,5,4,Wed,MELPEN,1,0,1,8.83,0
1,Internet,RoundTrip,61,5,15,Thu,MELPEN,0,1,1,8.83,1
3,Internet,RoundTrip,106,5,9,Thu,MELPEN,1,1,1,8.83,0
1,Internet,RoundTrip,2,5,2,Wed,MELPEN,0,0,0,8.83,0
3,Mobile,RoundTrip,99,5,16,Fri,MELPEN,1,1,1,8.83,0
4,Internet,RoundTrip,69,5,12,Wed,MELPEN,1,1,1,8.83,1
1,Internet,RoundTrip,71,5,11,Thu,MELPEN,0,0,0,8.83,0
2,Internet,RoundTrip,58,5,10,Mon,MELPEN,1,1,0,8.83,0
1,Internet,RoundTrip,6,5,6,Sat,MELPEN,1,0,1,8.83,1
2,Internet,RoundTrip,34,5,14,Thu,MELPEN,1,0,1,8.83,0
4,Internet,RoundTrip,96,5,5,Mon,MELPEN,1,0,0,8.83,0
2,Internet,RoundTrip,7,5,9,Tue,MELPEN,0,0,0,8.83,1
1,Internet,RoundTrip,24,5,1,Tue,MELPEN,1,1,1,8.83,1
3,Internet,RoundTrip,23,5,6,Sun,MELPEN,1,0,0,8.83,0
2,Internet,RoundTrip,211,5,6,Mon,MELPEN,1,1,0,8.83,0
4,Internet,RoundTrip,7,5,6,Sat,MELPEN,1,0,1,8.83,1
2,Internet,RoundTrip,175,5,16,Wed,MELPEN,1,0,1,8.83,0
1,Internet,RoundTrip,16,5,11,Mon,MELPEN,1,1,1,8.83,1
1,Mobile,RoundTrip,48,5,4,Thu,MELPEN,1,0,0,8.83,0
5,Internet,RoundTrip,38,5,12,Mon,MELPEN,1,0,1,8.83,0
1,Mobile,RoundTrip,113,5,5,Wed,MELPEN,1,1,1,8.83,1
1,Internet,RoundTrip,13,5,18,Thu,MELPEN,1,0,1,8.83,0
3,Internet,RoundTrip,20,5,7,Tue,MELPEN,0,1,0,8.83,0
1,Internet,RoundTrip,13,5,9,Wed,MELPEN,1,0,1,8.83,1
1,Internet,RoundTrip,44,5,7,Tue,MELPEN,1,1,1,8.83,1
2,Internet,RoundTrip,13,5,13,Thu,MELPEN,1,1,1,8.83,0
1,Internet,RoundTrip,9,5,14,Sun,MELPEN,1,0,1,8.83,1
1,Internet,RoundTrip,5,5,9,Wed,MELPEN,1,0,1,8.83,0
1,Mobile,RoundTrip,43,5,4,Mon,MELPEN,0,0,0,8.83,0
